source	target	lib	tfidfMax	tfidfDistances
0001QaysIbnKhatim.Diwan.JK007527-ara1	37907.json	RAWrabicaShamAY3	0.99717	[0.99717]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0001QaysIbnKhatim.Diwan.ShamAY0037907-ara1	RELEASE	0.98769	[0.98769]
0001QaysIbnKhatim.Diwan.JK007527-ara1	Shamela149873.txt	raw_ShamelaY19	0.86607	[0.86607]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0054HassanIbnThabit.Diwan.JK007534-ara1	RELEASE	0.44888	[0.44888]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0449AbuCalaMacarri.Diwan.JK007580-ara1	RELEASE	0.44148	[0.44148]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0296IbnMuctazz.Diwan.JK007592-ara1	RELEASE	0.43814	[0.43814]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0296IbnMuctazz.Diwan.ShamAY0037841-ara1	RELEASE	0.43799	[0.43799]
0001QaysIbnKhatim.Diwan.JK007527-ara1	37841.json	RAWrabicaShamAY3	0.43497	[0.43497]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0198AbuNuwasShacir.Diwan.JK007604-ara1	RELEASE	0.43349	[0.43349]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0198AbuNuwasShacir.Diwan.ShamAY0037852-ara1	RELEASE	0.43311	[0.43311]
0001QaysIbnKhatim.Diwan.JK007527-ara1	37852.json	RAWrabicaShamAY3	0.43003	[0.43003]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0357AbuFirasHamdani.Diwan.JK007584-ara1	RELEASE	0.43002	[0.43002]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0357AbuFirasHamdani.Diwan.ShamAY0037823-ara1	RELEASE	0.42893	[0.42893]
0001QaysIbnKhatim.Diwan.JK007527-ara1	37823.json	RAWrabicaShamAY3	0.4265	[0.4265]
0001QaysIbnKhatim.Diwan.JK007527-ara1	0584IbnMunqidhShayzari.Diwan.ShamAY0037915-ara1	RELEASE	0.42516	[0.42516]
