source	target	lib	tfidfMax	tfidfDistances
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0367AbuLaythSamarqandi.BahrCulum.JK001471-ara1	RELEASE	0.39261	[0.39261]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0367AbuLaythSamarqandi.BahrCulum.Shia002517Vols-ara1	RELEASE	0.39247	[0.39247]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	2026.json	RAWrabicaShamAY1	0.39237	[0.39237]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1450.html	RAWrabicaRafed	0.39089	[0.39089]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3301.html	RAWrabicaRafed	0.38749	[0.38749]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela150303.txt	raw_ShamelaY19	0.38724	[0.38724]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela021821.txt	raw_ShamelaY19	0.38679	[0.38679]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0338AbuJacfarNahhas.MacaniQuran.JK000447-ara1	RELEASE	0.38669	[0.38669]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3955.html	RAWrabicaRafed	0.38561	[0.38561]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	8744.json	RAW_ABLibrary	0.38561	[0.38561]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0625IbnCabdHaqqYafurani.Iqtidab.Sham19Y0016494-ara1	RELEASE	0.38521	[0.38521]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	32513.json	RAWrabicaShamAY2	0.3845	[0.3845]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	4810.automARkdown	RAW_Ghbook	0.38437	[0.38437]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1641.html	RAWrabicaRafed	0.38423	[0.38423]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1638.html	RAWrabicaRafed	0.38391	[0.38391]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal.Shamela0011383-ara1	RELEASE	0.38382	[0.38382]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	21821.json	RAWrabicaShamAY2	0.3836	[0.3836]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	34179.json	RAWrabicaShamAY2	0.38355	[0.38355]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	23636.json	RAWrabicaShamAY2	0.38296	[0.38296]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3795.html	RAWrabicaRafed	0.38207	[0.38207]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0468IbnAhmadWahidiNaysaburi.WasitFiTafsir.Shamela0021821-ara1	RELEASE	0.38201	[0.38201, 0.38055]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	864.html	RAWrabicaRafed	0.38102	[0.38102]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shia002517Vols	RAWrabica040000	0.38077	[0.38077]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shia002544Vols	RAWrabica040000	0.38015	[0.38015]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1068IbnCaliFuwati.BadrMunir.Zaydiyya0000328-ara1	RELEASE	0.3793	[0.3793]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1632.html	RAWrabicaRafed	0.37879	[0.37879]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	940.json	RAWrabicaShamAY1	0.37847	[0.37847]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0505Ghazali.JawahirQuran.JK001110-ara1	RELEASE	0.37828	[0.37828]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	13980.automARkdown	RAW_Ghbook	0.37813	[0.37813]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	2755.automARkdown	RAW_Ghbook	0.37761	[0.37761]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0338AbuJacfarNahhas.MacaniQuran.Shamela0000940-ara1	RELEASE	0.3776	[0.3776]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0727IbnIbrahimIbnJamaca.IdahDalil.JK001419-ara1	RELEASE	0.37473	[0.37473]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela021517.txt	raw_ShamelaY19	0.37468	[0.37468]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	15739.automARkdown	RAW_Ghbook	0.37377	[0.37377]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9254.json	RAWrabicaShamAY1	0.37361	[0.37361]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3898.html	RAWrabicaRafed	0.3736	[0.3736]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0505Ghazali.JawahirQuran.Shamela0009883-ara1	RELEASE	0.37297	[0.37297, 0.37182]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9883.json	RAWrabicaShamAY1	0.37248	[0.37248]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1450MuhammadCabdAllahCawadMuayyidi.MarkabNafis.Zaydiyya0000007-ara1	RELEASE	0.37234	[0.37234, 0.37201]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	21517.json	RAWrabicaShamAY2	0.37223	[0.37223]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	6547.json	RAWrabicaShamAY1	0.37192	[0.37192]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1450Anonymous.UsulDin.Zaydiyya0000208-ara1	RELEASE	0.37172	[0.37172, 0.37106]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9086.json	RAWrabicaShamAY1	0.37137	[0.37137]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shia002696	RAWrabica040000	0.37118	[0.37118]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0367AbuLaythSamarqandi.BahrCulum.Tafsir02011-ara1	RELEASE	0.37059	[0.37059]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1537.json	RAWrabicaShamAY1	0.36913	[0.36913]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	RELEASE	0.36885	[0.36885]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9197.json	RAW_ABLibrary	0.36855	[0.36855]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1451.html	RAWrabicaRafed	0.368	[0.368]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3946.html	RAWrabicaRafed	0.36785	[0.36785]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9086.bok.json	RAWrabicaSham19Y	0.36778	[0.36778]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0338AbuJacfarNahhas.MacaniQuran.Shia002508Vols-ara1	RELEASE	0.36722	[0.36722, 0.36621]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1537.bok.json	RAWrabicaSham19Y	0.36669	[0.36669]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela023594.txt	raw_ShamelaY19	0.36664	[0.36664]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	23594.bok.json	RAWrabicaSham19Y	0.3664	[0.3664]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3947.html	RAWrabicaRafed	0.36612	[0.36612]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0541IbnCatiyyaAndalusi.MuharrarWajiz.Tafsir02014-ara1	RELEASE	0.36561	[0.36561]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0367AbuLaythSamarqandi.BahrCulum.Shamela0023594-ara1	RELEASE	0.36485	[0.36485, 0.36411]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	23594.json	RAWrabicaShamAY2	0.36485	[0.36485]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0926ZakariyyaAnsari.FathRahman.Shamela0009086-ara1	RELEASE	0.36478	[0.36478]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0401AbuCubaydHarawi.Gharibayn.Sham19Y0016782-ara1	RELEASE	0.36459	[0.36459, 0.36332]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	16782.bok.json	RAWrabicaSham19Y	0.36431	[0.36431]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1453.html	RAWrabicaRafed	0.36403	[0.36403]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela021562.txt	raw_ShamelaY19	0.36394	[0.36394]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3950.html	RAWrabicaRafed	0.36389	[0.36389]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1452.html	RAWrabicaRafed	0.36384	[0.36384]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	38828.json	RAWrabicaShamAY3	0.36324	[0.36324]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3956.html	RAWrabicaRafed	0.36318	[0.36318]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Sham30K0038852	RAWrabica025000	0.36221	[0.36221]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3467.html	RAWrabicaRafed	0.362	[0.362]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3951.html	RAWrabicaRafed	0.36185	[0.36185]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela132429.txt	raw_ShamelaY19	0.36134	[0.36134]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	21562.bok.json	RAWrabicaSham19Y	0.36049	[0.36049]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0502RaghibIsbahani.TafsilNashatayn.Shamela0021562-ara1	RELEASE	0.36018	[0.36018, 0.35996]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0502RaghibIsbahani.TafsilNashatayn.JK010181-ara1	RELEASE	0.36015	[0.36015]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3246.html	RAWrabicaRafed	0.35955	[0.35955]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3828.html	RAWrabicaRafed	0.35877	[0.35877]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3258.html	RAWrabicaRafed	0.3584	[0.3584]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela036081.txt	raw_ShamelaY19	0.35826	[0.35826]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	21562.json	RAWrabicaShamAY2	0.35813	[0.35813]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0333AbuMansurMaturidi.Tafsir.Tafsir02094-ara1	RELEASE	0.35795	[0.35795]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	8874.json	RAWrabicaShamAY1	0.35774	[0.35774]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3952.html	RAWrabicaRafed	0.3577	[0.3577]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3945.html	RAWrabicaRafed	0.35757	[0.35757]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1641.json	RAWrabicaShamAY1	0.35727	[0.35727]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela037586.txt	raw_ShamelaY19	0.3571	[0.3571]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1449.html	RAWrabicaRafed	0.35701	[0.35701]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1098.json	RAWrabicaShamAY1	0.35696	[0.35696]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	36835.json	RAWrabicaShamAY3	0.35654	[0.35654]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1299IbnSibghatAllahFasihDinHaydari.NukatShanica.Shamela0036081-ara1	RELEASE	0.35649	[0.35649]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	63.html	RAWrabicaRafed	0.35627	[0.35627]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0449AbuCalaMacarri.MucjizAhmad.Sham19Y0029591-ara1	RELEASE	0.35626	[0.35626]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	789.json	RAW_ABLibrary	0.356	[0.356]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0311IbnSariZajjaj.MacaniQuran.Shamela0000922-ara1	RELEASE	0.35573	[0.35573, 0.35488]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3975.html	RAWrabicaRafed	0.35572	[0.35572]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	922.json	RAWrabicaShamAY1	0.35565	[0.35565]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3735.html	RAWrabicaRafed	0.35506	[0.35506]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0395AbuHilalCaskari.WujuhWaNazair.Shamela0037586-ara1	RELEASE	0.35474	[0.35474, 0.35411]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0502RaghibIsbahani.Tafsir.Shamela0009231-ara1	RELEASE	0.35472	[0.35472, 0.35402]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3927.html	RAWrabicaRafed	0.35446	[0.35446]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	38969.json	RAWrabicaShamAY3	0.35445	[0.35445]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela021819.txt	raw_ShamelaY19	0.35401	[0.35401]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	8738.json	RAW_ABLibrary	0.35366	[0.35366]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9610.json	RAWrabicaShamAY1	0.35359	[0.35359]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela029591.txt	raw_ShamelaY19	0.35357	[0.35357]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1209.html	RAWrabicaRafed	0.3533	[0.3533]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3899.html	RAWrabicaRafed	0.35308	[0.35308]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0328IbnQasimAnbari.SharhQasaidSabc.Sham19Y0124335-ara1	RELEASE	0.35294	[0.35294, 0.35266]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0974IbnHajarHaytami.Inafa.JK009318-ara1	RELEASE	0.35241	[0.35241]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1412SayyidTabatabai.TafsirMizan.Tafsir04056-ara1	RELEASE	0.35232	[0.35232]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Shamela124335.txt	raw_ShamelaY19	0.35181	[0.35181]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	000051Vols.automARkdown	RAW_Masaha	0.35179	[0.35179]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1126.json	RAWrabicaShamAY1	0.35177	[0.35177]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	31947.json	RAWrabicaShamAY2	0.35144	[0.35144]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3359.html	RAWrabicaRafed	0.3513	[0.3513]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	2048.json	RAWrabicaShamAY1	0.35056	[0.35056]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3201.html	RAWrabicaRafed	0.35053	[0.35053]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0563AbuCalaKirmani.MafatihAghani.Shamela0021819-ara1	RELEASE	0.35044	[0.35044, 0.34858]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	11158.json	RAWrabicaShamAY2	0.3503	[0.3503]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3812.html	RAWrabicaRafed	0.35021	[0.35021]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	9108.json	RAWrabicaShamAY1	0.35018	[0.35018]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1450MuhammadCaliSabuni.MukhtasarTafsirIbnKathir.Tafsir09084-ara1	RELEASE	0.35018	[0.35018, 0.34883]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3468.html	RAWrabicaRafed	0.35018	[0.35018]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3197.html	RAWrabicaRafed	0.34985	[0.34985]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	67.html	RAWrabicaRafed	0.34983	[0.34983]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0541IbnCatiyyaAndalusi.MuharrarWajiz.JK001447-ara1	RELEASE	0.34982	[0.34982]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	21819.bok.json	RAWrabicaSham19Y	0.34979	[0.34979]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3729.html	RAWrabicaRafed	0.34979	[0.34979]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0283SahlTustari.Tafsir.Tafsir03029-ara1	RELEASE	0.34953	[0.34953]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1466.json	RAWrabicaShamAY1	0.34952	[0.34952]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	0930IbnCumarBahraqHadrami.TalkhisKitabTacrif.ShamAY0036835-ara1	RELEASE	0.34933	[0.34933]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1412SayyidTabatabai.TafsirMizan.Zaydiyya0000282-ara1	RELEASE	0.34912	[0.34912]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1412SayyidTabatabai.TafsirMizan.Shia002406Vols-ara1	RELEASE	0.34873	[0.34873, 0.34831]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3294.html	RAWrabicaRafed	0.34853	[0.34853]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	1310.html	RAWrabicaRafed	0.34827	[0.34827]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	Sham30K0033987	RAWrabica020000	0.34814	[0.34814]
0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	3827.html	RAWrabicaRafed	0.34793	[0.34793]
