source	target	lib	tfidfMax	tfidfDistances
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	1450MujammacFikrIslami.MawsucatMuallafiImamiyya.Zaydiyya0000242-ara1	RELEASE	0.99907	[0.99907, 0.99906]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	Shia003422Vols	RAWrabica045000	0.95916	[0.95916]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13336.json	RAW_ABLibrary	0.93466	[0.93466]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13335.json	RAW_ABLibrary	0.92843	[0.92843]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13338.json	RAW_ABLibrary	0.92564	[0.92564]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13333.json	RAW_ABLibrary	0.91209	[0.91209]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13337.json	RAW_ABLibrary	0.91023	[0.91023]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13334.json	RAW_ABLibrary	0.87275	[0.87275]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	510.html	RAWrabicaRafed	0.28352	[0.28352]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13139.json	RAW_ABLibrary	0.27102	[0.27102]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13141.json	RAW_ABLibrary	0.26698	[0.26698]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	861.json	RAW_ABLibrary	0.26625	[0.26625]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13143.json	RAW_ABLibrary	0.26554	[0.26554]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13244.json	RAW_ABLibrary	0.26533	[0.26533]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	2784.html	RAWrabicaRafed	0.25591	[0.25591]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	13142.json	RAW_ABLibrary	0.25236	[0.25236]
1450MajmacFikrIslami.MawsucatMuallifiImamiya.Shia003422Vols-ara1	7763.json	RAW_ABLibrary	0.25207	[0.25207]
