source	target	lib	tfidfMax	tfidfDistances
0161SufyanThawri.Faraid.Shia001879-ara1	Shamela026488.txt	raw_ShamelaY19	0.97648	[0.97648]
0161SufyanThawri.Faraid.Shia001879-ara1	0161SufyanThawri.Faraid.Shamela0026488-ara1	RELEASE	0.97248	[0.97248]
0161SufyanThawri.Faraid.Shia001879-ara1	26488.json	RAWrabicaShamAY2	0.97034	[0.97034]
0161SufyanThawri.Faraid.Shia001879-ara1	0198SufyanIbnCuyayna.JuzFihiHadith.ShamAY0032777-ara1	RELEASE	0.80297	[0.80297, 0.79897]
0161SufyanThawri.Faraid.Shia001879-ara1	32777.json	RAWrabicaShamAY2	0.79973	[0.79973]
0161SufyanThawri.Faraid.Shia001879-ara1	0233YahyaIbnMacin.HadithYahya.Shamela0009294-ara1	RELEASE	0.78485	[0.78485]
0161SufyanThawri.Faraid.Shia001879-ara1	0345IbnMuhammadSamarqandi.FawaidMuntaqat.JK011402-ara1	RELEASE	0.7785	[0.7785, 0.77332]
0161SufyanThawri.Faraid.Shia001879-ara1	8244.bok.json	RAWrabicaSham19Y	0.77468	[0.77468]
0161SufyanThawri.Faraid.Shia001879-ara1	0381IbnMuqriIsbahani.Mucjam.Shamela0008244-ara1	RELEASE	0.77459	[0.77459, 0.77096]
0161SufyanThawri.Faraid.Shia001879-ara1	8244.json	RAWrabicaShamAY1	0.77445	[0.77445]
0161SufyanThawri.Faraid.Shia001879-ara1	Sham30K0008244	RAWrabica010000	0.77245	[0.77245]
0161SufyanThawri.Faraid.Shia001879-ara1	0381IbnMuqriIsbahani.Mucjam.JK011634-ara1	RELEASE	0.77181	[0.77181]
0161SufyanThawri.Faraid.Shia001879-ara1	0325IbnCabdSamadBaghdadi.Amali.Shamela0009305-ara1	RELEASE	0.76427	[0.76427, 0.75898]
0161SufyanThawri.Faraid.Shia001879-ara1	0167SariIbnYahyaBasri.AhadithSari.Shamela0029701-ara1	RELEASE	0.76038	[0.76038, 0.75877]
0161SufyanThawri.Faraid.Shia001879-ara1	0354IbnCabdAllahBazzaz.Hadith.ShamAY0032840-ara1	RELEASE	0.75573	[0.75573, 0.75043]
0161SufyanThawri.Faraid.Shia001879-ara1	9294.json	RAWrabicaShamAY1	0.75487	[0.75487]
0161SufyanThawri.Faraid.Shia001879-ara1	0283BaghandiKabir.AmaliBaghandi.Shamela0008202-ara1	RELEASE	0.75361	[0.75361, 0.74982]
0161SufyanThawri.Faraid.Shia001879-ara1	32840.json	RAWrabicaShamAY2	0.75357	[0.75357]
0161SufyanThawri.Faraid.Shia001879-ara1	0197WakicIbnJarrah.Zuhd.JK011365-ara1	RELEASE	0.75348	[0.75348, 0.74865]
0161SufyanThawri.Faraid.Shia001879-ara1	Shamela029701.txt	raw_ShamelaY19	0.75275	[0.75275]
0161SufyanThawri.Faraid.Shia001879-ara1	26548.json	RAWrabicaShamAY2	0.75252	[0.75252]
0161SufyanThawri.Faraid.Shia001879-ara1	0235IbnAbiShayba.Adab.JK009175-ara1	RELEASE	0.75236	[0.75236]
0161SufyanThawri.Faraid.Shia001879-ara1	Shamela026548.txt	raw_ShamelaY19	0.75169	[0.75169]
0161SufyanThawri.Faraid.Shia001879-ara1	0197WakicIbnJarrah.Zuhd.Shamela0021545-ara1	RELEASE	0.75139	[0.75139]
0161SufyanThawri.Faraid.Shia001879-ara1	0287IbnAbiCasim.Awail.Shamela0013001-ara1	RELEASE	0.75132	[0.75132]
0161SufyanThawri.Faraid.Shia001879-ara1	0345IbnMuhammadSamarqandi.FawaidMuntaqat.Shamela0008267-ara1	RELEASE	0.75055	[0.75055]
