source	target	lib	tfidfMax	tfidfDistances
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0122ZaydIbnCali.TafsirGharibQuran.Zaydiyya0000297-ara1	RELEASE	0.99958	[0.99958, 0.99957]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	3781.html	RAWrabicaRafed	0.60969	[0.60969]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0604AbuDharrKhushani.ImlaMukhtasar.Shamela0009222-ara1	RELEASE	0.59477	[0.59477]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	9222.json	RAWrabicaShamAY1	0.58915	[0.58915]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	3867.html	RAWrabicaRafed	0.47118	[0.47118]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0502RaghibIsbahani.Mufradat.Shia002552-ara1	RELEASE	0.45819	[0.45819]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0502RaghibIsbahani.Mufradat.JK001150-ara1	RELEASE	0.45802	[0.45802]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0502RaghibIsbahani.Mufradat.ShamAY0034092-ara1	RELEASE	0.45719	[0.45719]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	34092.json	RAWrabicaShamAY2	0.45616	[0.45616]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	Shia002552	RAWrabica040000	0.43522	[0.43522]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	3302.html	RAWrabicaRafed	0.43401	[0.43401]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	Sham30K0014454	RAWrabica015000	0.43204	[0.43204]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	8320.json	RAWrabicaShamAY1	0.42851	[0.42851]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0502RaghibIsbahani.Mufradat.Shamela0023636-ara1	RELEASE	0.42805	[0.42805, 0.42711]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0429AbuMansurThacalibi.Jawahir.ShamAY0034066-ara1	RELEASE	0.42757	[0.42757, 0.42708]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0489IbnMuhammadSamcani.TafsirQuran.Shamela0008320-ara1	RELEASE	0.42697	[0.42697]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0489IbnMuhammadSamcani.TafsirQuran.JK006476-ara1	RELEASE	0.42697	[0.42697, 0.42595]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0489IbnMuhammadSamcani.TafsirQuran.Shia002544Vols-ara1	RELEASE	0.42687	[0.42687]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0360Tabarani.TafsirKabir.Tafsir02091-ara1	RELEASE	0.42666	[0.42666, 0.42492]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	34066.json	RAWrabicaShamAY2	0.42644	[0.42644]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0360Tabarani.Tafsir.ShamAY0033108-ara1	RELEASE	0.42615	[0.42615, 0.4245]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	33108.json	RAWrabicaShamAY2	0.42495	[0.42495]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	Sham30K0008320	RAWrabica010000	0.42482	[0.42482]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	003644.automARkdown	RAW_Masaha	0.42458	[0.42458]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	38133.bok.json	RAWrabicaSham19Y	0.41308	[0.41308]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	1194.json	RAWrabicaShamAY1	0.412	[0.412]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	Shamela038133.txt	raw_ShamelaY19	0.40969	[0.40969]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	1628.html	RAWrabicaRafed	0.40858	[0.40858]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	Shamela023636.txt	raw_ShamelaY19	0.40789	[0.40789]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	8378.json	RAWrabicaShamAY1	0.40582	[0.40582]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	8514.automARkdown	RAW_Ghbook	0.4058	[0.4058]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0844ShamsDinMisri.MiftahSacidiyya.Shamela0096878-ara1	RELEASE	0.40392	[0.40392]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	0666IbnAbiBakrZaynDinRazi.AnmudhajJalil.Shamela0008378-ara1	RELEASE	0.40259	[0.40259]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	18007.json	RAWrabicaShamAY2	0.40109	[0.40109]
0120ZaydIbnCali.GharibQuran.Tafsir05089-ara1	17829.bok.json	RAWrabicaSham19Y	0.40075	[0.40075]
