source	target	lib	tfidfMax	tfidfDistances
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	1342.json	RAWrabicaShamAY1	0.99905	[0.99905]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	935.json	RAW_ABLibrary	0.85091	[0.85091]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	0535QawwamSunna.SiyarSalaf.Shamela0021493-ara1	RELEASE	0.84246	[0.84246, 0.84003]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	0354IbnHibbanBusti.Thiqat.ShamAY0038017-ara1	RELEASE	0.8423	[0.8423]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	Shamela021493.txt	raw_ShamelaY19	0.84088	[0.84088]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	21493.json	RAWrabicaShamAY2	0.84071	[0.84071]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	934.json	RAW_ABLibrary	0.84056	[0.84056]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	0310Tabari.MuntakhabMinDhayl.Shia003473-ara1	RELEASE	0.8381	[0.8381]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	38017.json	RAWrabicaShamAY3	0.83764	[0.83764]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	0310Tabari.MuntakhabMinDhayl.Shamela0001133-ara1	RELEASE	0.8371	[0.8371]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	1133.json	RAWrabicaShamAY1	0.83519	[0.83519]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	35100.bok.json	RAWrabicaSham19Y	0.83143	[0.83143]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	933.json	RAW_ABLibrary	0.8314	[0.8314]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	33921.json	RAWrabicaShamAY2	0.83047	[0.83047]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	223.json	RAWrabicaShamAY1	0.8304	[0.8304]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	0748Dhahabi.TarikhIslam.Shamela0035100-ara1	RELEASE	0.82961	[0.82961]
0141MusaIbnCuqba.AhadithMinMaghazi.Shamela0001342-ara1	Shamela035100.txt	raw_ShamelaY19	0.82888	[0.82888]
