source	target	lib	tfidfMax	tfidfDistances
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0036917	RAWrabica025000	1.0	[1.0]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0035638	RAWrabica025000	0.99996	[0.99996]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1408CumarKahhala.MucjamMuallifin.Sham30K0042922-ara1	RELEASE	0.99996	[0.99996]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1408CumarKahhala.MucjamMuallifin.Sham30K0035638-ara1	RELEASE	0.99996	[0.99996]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0042922	RAWrabica030000	0.99996	[0.99996]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	38195.json	RAWrabicaShamAY3	0.99585	[0.99585]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	3901.json	RAWrabicaShamAY1	0.99571	[0.99571]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0003901	RAWrabica010000	0.99542	[0.99542]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1408CumarKahhala.MucjamMuallifin.Sham30K0003901-ara1	RELEASE	0.99527	[0.99527]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1408CumarKahhala.MucjamMuallifin.Shia003408Vols-ara1	RELEASE	0.99409	[0.99409]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1408CumarKahhala.MucjamMuallifin.Shamela0003901-ara1	RELEASE	0.99381	[0.99381]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	3901.bok.json	RAWrabicaSham19Y	0.99352	[0.99352]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	002837Vols.automARkdown	RAW_Masaha	0.99262	[0.99262]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela003901.txt	raw_ShamelaY19	0.99229	[0.99229]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shia003408Vols	RAWrabica045000	0.96904	[0.96904]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela0003901	RAWrabica035000	0.96752	[0.96752]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shia003396Vols	RAWrabica045000	0.60345	[0.60345]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	12286.bok.json	RAWrabicaSham19Y	0.59988	[0.59988]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1396KhayrDinZirikli.Aclam.Sham30K0044666-ara1	RELEASE	0.59875	[0.59875]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0044666	RAWrabica035000	0.59872	[0.59872]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1396KhayrDinZirikli.Aclam.Sham30K0032952-ara1	RELEASE	0.59685	[0.59685]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	12286.json	RAWrabicaShamAY2	0.5953	[0.5953]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1396KhayrDinZirikli.Aclam.Sham30K0012286-ara1	RELEASE	0.59399	[0.59399]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0012286	RAWrabica015000	0.59202	[0.59202]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0032952	RAWrabica020000	0.59086	[0.59086]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1396KhayrDinZirikli.Aclam.Shamela0012286-ara1	RELEASE	0.59082	[0.59082]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1396KhayrDinZirikli.Aclam.Shia003396Vols-ara1	RELEASE	0.59023	[0.59023]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela012286.txt	raw_ShamelaY19	0.58681	[0.58681]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela0012286	RAWrabica040000	0.56689	[0.56689]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shia003362Vols	RAWrabica045000	0.55965	[0.55965]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	13313.json	RAW_ABLibrary	0.55115	[0.55115]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela013846.txt	raw_ShamelaY19	0.54995	[0.54995]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela0003003	RAWrabica035000	0.54953	[0.54953]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1339IsmacilBashaBaghdadi.HadiyatCarifin.Shia003362Vols-ara1	RELEASE	0.54804	[0.54804]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela003003.txt	raw_ShamelaY19	0.54771	[0.54771]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1339IsmacilBashaBaghdadi.HadiyatCarifin.JK001418-ara1	RELEASE	0.54708	[0.54708]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	13296.json	RAW_ABLibrary	0.54558	[0.54558]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	12853.json	RAW_ABLibrary	0.54538	[0.54538]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0036466	RAWrabica025000	0.54533	[0.54533]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Sham30K0034375	RAWrabica025000	0.54505	[0.54505]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	1339IsmacilBashaBaghdadi.HadiyatCarifin.Shamela0003003-ara1	RELEASE	0.5442	[0.5442]
1408CumarKahhala.MucjamMuallifin.Sham30K0036917-ara1	Shamela009984.txt	raw_ShamelaY19	0.54387	[0.54387]
