source	target	lib	tfidfMax	tfidfDistances
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0001CamrIbnKulthum.Diwan.JK007524-ara1	RELEASE	0.8093	[0.8093]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	37904.json	RAWrabicaShamAY3	0.65914	[0.65914]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0296MuhammadIbnJarrah.ManIsmuhCamr.JK009209-ara1	RELEASE	0.32032	[0.32032]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0296MuhammadIbnJarrah.ManIsmuhCamr.Shamela0000677-ara1	RELEASE	0.31965	[0.31965]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	677.json	RAWrabicaShamAY1	0.31525	[0.31525]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0384IbnCimranMarzubani.MucjamShucara.JK010275-ara1	RELEASE	0.31149	[0.31149]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0384IbnCimranMarzubani.MucjamShucara.Shamela0026552-ara1	RELEASE	0.3113	[0.3113]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0240KhalifaIbnKhayyat.Tabaqat.Shia003056-ara1	RELEASE	0.30737	[0.30737]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0240KhalifaIbnKhayyat.Tabaqat.Shamela0008682-ara1	RELEASE	0.30725	[0.30725]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0240KhalifaIbnKhayyat.Tabaqat.ShamAY0034615-ara1	RELEASE	0.3068	[0.3068]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0240KhalifaIbnKhayyat.Tabaqat.JK000516-ara2	RELEASE	0.30643	[0.30643]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	Shamela026552.txt	raw_ShamelaY19	0.30409	[0.30409]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	26552.json	RAWrabicaShamAY2	0.30385	[0.30385]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0370IbnBishrAmidi.MutalifWaMukhtalif.Shamela0010913-ara1	RELEASE	0.30144	[0.30144]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0370IbnBishrAmidi.MutalifWaMukhtalif.JK010675-ara1	RELEASE	0.30107	[0.30107]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	34615.json	RAWrabicaShamAY3	0.30068	[0.30068]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0550AbuHajjajAshcari.TacrifFiAnsab.Shamela0000487-ara1	RELEASE	0.298	[0.298]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0550AbuHajjajAshcari.TacrifFiAnsab.JK010487-ara1	RELEASE	0.29792	[0.29792]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	Shia003056	RAWrabica045000	0.29776	[0.29776]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0456IbnHazm.JawamicSira.Shamela0001036-ara1	RELEASE	0.29716	[0.29716]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0245MuhammadIbnHabib.Muhabbar.Shia003457-ara1	RELEASE	0.29466	[0.29466]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0456IbnHazm.JawamicSira.Shamela0009728-ara1	RELEASE	0.29443	[0.29443]
0001CamrIbnKulthum.Diwan.ShamAY0037904-ara1	0418WazirMaghribi.Inas.Shamela0000492-ara1	RELEASE	0.29411	[0.29411]
