source	target	lib	tfidfMax	tfidfDistances
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37930.json	RAWrabicaShamAY3	0.9999	[0.9999]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0167BashsharIbnBurdShacir.Diwan.ShamAY0037930-ara1	RELEASE	0.99976	[0.99976]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	1332MahmudSamiBarudi.Diwan.ShamAY0037857-ara1	RELEASE	0.81377	[0.81377]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37857.json	RAWrabicaShamAY3	0.80411	[0.80411]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0198AbuNuwasShacir.Diwan.JK007604-ara1	RELEASE	0.8017	[0.8017, 0.79509]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	1119IbnMacsum.Diwan.ShamAY0037878-ara1	RELEASE	0.80058	[0.80058]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0231AbuTamam.Diwan.JK007583-ara1	RELEASE	0.79923	[0.79923, 0.79135]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0198AbuNuwasShacir.Diwan.ShamAY0037852-ara1	RELEASE	0.7953	[0.7953]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0583SibtIbnTacawidhiShacir.Diwan.JK007618-ara1	RELEASE	0.79264	[0.79264, 0.78481]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37852.json	RAWrabicaShamAY3	0.79148	[0.79148]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	1290CabdGhaffarAkhras.Diwan.JK007640-ara1	RELEASE	0.79105	[0.79105]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0231AbuTamam.Diwan.ShamAY0037821-ara1	RELEASE	0.79083	[0.79083]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37878.json	RAWrabicaShamAY3	0.79023	[0.79023]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0436SharifMurtada.Diwan.ShamAY0037891-ara1	RELEASE	0.78985	[0.78985, 0.7857]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37821.json	RAWrabicaShamAY3	0.7873	[0.7873]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0583SibtIbnTacawidhiShacir.Diwan.ShamAY0037949-ara1	RELEASE	0.78523	[0.78523]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0750SafiDinHilli.Diwan.ShamAY0037951-ara1	RELEASE	0.78445	[0.78445]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0449AbuCalaMacarri.Diwan.JK007580-ara1	RELEASE	0.78078	[0.78078]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37949.json	RAWrabicaShamAY3	0.78071	[0.78071]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	37954.json	RAWrabicaShamAY3	0.78042	[0.78042]
0167BashsharIbnBurdShacir.Diwan.JK007613-ara1	0776LisanDinIbnKhatib.Diwan.ShamAY0037834-ara1	RELEASE	0.78031	[0.78031]
