source	target	lib	tfidfMax	tfidfDistances
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0182AbuYusufYacqub.RaddCalaSiyarAwzaci.Shamela0007225-ara1	RELEASE	0.99984	[0.99984]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	7225.json	RAWrabicaShamAY1	0.99773	[0.99773]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0483IbnAhmadSarakhsi.SharhSiyarKabir.Shamela0005434-ara1	RELEASE	0.81034	[0.81034]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0483IbnAhmadSarakhsi.SharhSiyarKabir.Shia003154Vols-ara1	RELEASE	0.8103	[0.8103]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	5434.json	RAWrabicaShamAY1	0.81025	[0.81025]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0483IbnAhmadSarakhsi.SharhSiyarKabir.JK009218-ara1	RELEASE	0.80729	[0.80729, 0.8049]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	Shamela036102.txt	raw_ShamelaY19	0.80474	[0.80474]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	34348.json	RAWrabicaShamAY3	0.80383	[0.80383]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0320HakimTirmidhi.NawadirUsul.Shamela0000720-ara1	RELEASE	0.80334	[0.80334]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0320HakimTirmidhi.NawadirUsul.JK001332-ara1	RELEASE	0.80308	[0.80308]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	720.json	RAWrabicaShamAY1	0.8027	[0.8027]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	Sham30K0002504	RAWrabica005000	0.80133	[0.80133]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	33595.json	RAWrabicaShamAY2	0.80105	[0.80105]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	Shamela021543.txt	raw_ShamelaY19	0.80052	[0.80052]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	6226.json	RAWrabicaShamAY1	0.8005	[0.8005]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0698IbnFaraGhassani.NuzhatAbsar.ShamAY0033595-ara1	RELEASE	0.79993	[0.79993]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	37393.json	RAWrabicaShamAY3	0.7996	[0.7996]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	6848.json	RAWrabicaShamAY1	0.79937	[0.79937]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	37299.json	RAWrabicaShamAY3	0.79929	[0.79929]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	Shamela038114.txt	raw_ShamelaY19	0.79906	[0.79906]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	32542.json	RAWrabicaShamAY2	0.79845	[0.79845]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	21543.json	RAWrabicaShamAY2	0.79842	[0.79842]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0561CabdQadirJilani.Ghunya.Sham19Y0017817-ara1	RELEASE	0.79784	[0.79784, 0.79438]
0182AbuYusufYacqub.RaddCalaSiyarAwzaci.JK000389-ara1	0686IbnZakariyaManbiji.LubabFiJamc.JK007036-ara1	RELEASE	0.79778	[0.79778]
