source	target	lib	tfidfMax	tfidfDistances
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0175LaythIbnSacd.Cawali.JK000492-ara1	RELEASE	0.99645	[0.99645]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	5676.json	RAWrabicaShamAY1	0.98267	[0.98267]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	5676.bok.json	RAWrabicaSham19Y	0.97708	[0.97708]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0264IbnYahyaMuzani.SunanMathura.Shamela0013033-ara1	RELEASE	0.74426	[0.74426]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	13033.json	RAWrabicaShamAY2	0.74025	[0.74025]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0571IbnCasakir.TarjamatHusayn.Shia003699-ara1	RELEASE	0.73693	[0.73693]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	2755.html	RAWrabicaRafed	0.73541	[0.73541]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	9376.json	RAWrabicaShamAY1	0.7296	[0.7296]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	10437.json	RAWrabicaShamAY1	0.72832	[0.72832]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	33550.json	RAWrabicaShamAY2	0.72732	[0.72732]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0571IbnCasakir.TarjamatHasan.Shia003698-ara1	RELEASE	0.72551	[0.72551]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	Shia003698	RAWrabica045000	0.72523	[0.72523]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	5948.automARkdown	RAW_Ghbook	0.72419	[0.72419]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	29617.json	RAWrabicaShamAY2	0.7206	[0.7206]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	Shamela029617.txt	raw_ShamelaY19	0.71324	[0.71324]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	002880Vols.automARkdown	RAW_Masaha	0.71208	[0.71208]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	Shia003699	RAWrabica045000	0.70906	[0.70906]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	7628.json	RAW_ABLibrary	0.6957	[0.6957]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	5907.json	RAWrabicaShamAY1	0.69513	[0.69513]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	882.json	RAWrabicaShamAY1	0.6915	[0.6915]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	2903.html	RAWrabicaRafed	0.6911	[0.6911]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0458Bayhaqi.Adab.Shamela0008203-ara1	RELEASE	0.69089	[0.69089]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	936.json	RAW_ABLibrary	0.6902	[0.6902]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	002436.automARkdown	RAW_Masaha	0.6891	[0.6891]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	8203.bok.json	RAWrabicaSham19Y	0.68838	[0.68838]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	Shia003227Vols	RAWrabica045000	0.68549	[0.68549]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0463IbnCabdBarr.TaqassiHadithFiMuwatta.Sham19Y0014462-ara1	RELEASE	0.68489	[0.68489]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	8203.json	RAWrabicaShamAY1	0.68446	[0.68446]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	9398.bok.json	RAWrabicaSham19Y	0.68396	[0.68396]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	7702.json	RAW_ABLibrary	0.68361	[0.68361]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	9398.json	RAWrabicaShamAY1	0.68288	[0.68288]
0175LaythIbnSacd.Cawali.Shamela0005676-ara1	0490IbnIbrahimNabulusi.TahrimNikahMutca.Shamela0009391-ara1	RELEASE	0.68224	[0.68224]
