source	target	lib	tfidfMax	tfidfDistances
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shamela0021615-ara1	RELEASE	0.99836	[0.99836]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	21615.json	RAWrabicaShamAY2	0.99819	[0.99819]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela021615.txt	raw_ShamelaY19	0.998	[0.998]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	0110IbnSirin.MuntakhabKalamFiTafsirAhlam.ShamAY0034790-ara1	RELEASE	0.99766	[0.99766]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	0110IbnSirin.MuntakhabKalamFiTafsirAhlam.JK006856-ara2	RELEASE	0.99765	[0.99765]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	34790.json	RAWrabicaShamAY3	0.99764	[0.99764]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shia004640Vols	RAWrabica045000	0.9203	[0.9203]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	1217.json	RAWrabicaShamAY1	0.8387	[0.8387]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	10696.json	RAWrabicaShamAY1	0.81065	[0.81065]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	9968.json	RAWrabicaShamAY1	0.78457	[0.78457]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shia004642Vols	RAWrabica045000	0.78329	[0.78329]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	10698.json	RAWrabicaShamAY1	0.77026	[0.77026]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	10652.json	RAWrabicaShamAY1	0.76412	[0.76412]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	10652.bok.json	RAWrabicaSham19Y	0.76397	[0.76397]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shia004693Vols	RAWrabica045000	0.75405	[0.75405]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela098087.txt	raw_ShamelaY19	0.67718	[0.67718]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela036111.txt	raw_ShamelaY19	0.67553	[0.67553]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	31600.json	RAWrabicaShamAY2	0.67327	[0.67327]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	0362IbnBaraka.Jamic.ShamIbadiyya0000204-ara1	RELEASE	0.67267	[0.67267]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela096616.txt	raw_ShamelaY19	0.66998	[0.66998]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	22842.bok.json	RAWrabicaSham19Y	0.66939	[0.66939]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela022842.txt	raw_ShamelaY19	0.66923	[0.66923]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	6309.json	RAWrabicaShamAY1	0.66717	[0.66717]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	22842.json	RAWrabicaShamAY2	0.66633	[0.66633]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	6309.bok.json	RAWrabicaSham19Y	0.66617	[0.66617]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	7903.json	RAW_ABLibrary	0.6656	[0.6656]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	1971.json	RAWrabicaShamAY1	0.66528	[0.66528]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	3220.html	RAWrabicaRafed	0.66509	[0.66509]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	3616.html	RAWrabicaRafed	0.66336	[0.66336]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	3221.html	RAWrabicaRafed	0.66313	[0.66313]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	37985.json	RAWrabicaShamAY3	0.66251	[0.66251]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	3897.html	RAWrabicaRafed	0.66212	[0.66212]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	473.json	RAWrabicaShamAY1	0.66207	[0.66207]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	33199.json	RAWrabicaShamAY2	0.66093	[0.66093]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	13088.json	RAWrabicaShamAY2	0.66085	[0.66085]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	34195.json	RAWrabicaShamAY3	0.66068	[0.66068]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	000814Vols.automARkdown	RAW_Masaha	0.66053	[0.66053]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	1909.html	RAWrabicaRafed	0.66037	[0.66037]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	3902.html	RAWrabicaRafed	0.65889	[0.65889]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	35973.json	RAWrabicaShamAY3	0.65876	[0.65876]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela026094.txt	raw_ShamelaY19	0.65817	[0.65817]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	0335IbnWahbKatib.BurhanFiWujuhBayan.Sham19Y0020986-ara1	RELEASE	0.65801	[0.65801]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	3192.html	RAWrabicaRafed	0.65791	[0.65791]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	0510AbuKhattabKalwadhani.Hidaya.Sham19Y0026094-ara1	RELEASE	0.65784	[0.65784]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	8176.json	RAWrabicaShamAY1	0.65783	[0.65783]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	8913.json	RAW_ABLibrary	0.65776	[0.65776]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	Shamela020986.txt	raw_ShamelaY19	0.65765	[0.65765]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	8683.json	RAW_ABLibrary	0.65733	[0.65733]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	8789.json	RAW_ABLibrary	0.65722	[0.65722]
0110IbnSirin.MuntakhabKalamFiTafsirAhlam.Shia004640Vols-ara1	1406.html	RAWrabicaRafed	0.65721	[0.65721]
