source	target	lib	tfidfMax	tfidfDistances
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1450CaliSacidSayf.AdrihaFiYaman.Zaydiyya0000386-ara1	RELEASE	0.50169	[0.50169, 0.49754]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	13093.json	RAW_ABLibrary	0.41163	[0.41163]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004114.automARkdown	RAW_Masaha	0.40215	[0.40215]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2171.html	RAWrabicaRafed	0.39915	[0.39915]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0033418	RAWrabica020000	0.39422	[0.39422]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2213.html	RAWrabicaRafed	0.3842	[0.3842]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	003049Vols.automARkdown	RAW_Masaha	0.37927	[0.37927]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	003747Vols.automARkdown	RAW_Masaha	0.37912	[0.37912]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela012007.txt	raw_ShamelaY19	0.37906	[0.37906]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9244.json	RAW_ABLibrary	0.37887	[0.37887]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9042.json	RAW_ABLibrary	0.37813	[0.37813]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0002631	RAWrabica005000	0.37375	[0.37375]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7454.json	RAWrabicaShamAY1	0.37217	[0.37217]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	37121.json	RAWrabicaShamAY3	0.37175	[0.37175]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela007299.txt	raw_ShamelaY19	0.37164	[0.37164]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	8668.json	RAWrabicaShamAY1	0.37124	[0.37124]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	13864.json	RAW_ABLibrary	0.37122	[0.37122]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela011084.txt	raw_ShamelaY19	0.37116	[0.37116]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	443.json	RAWrabicaShamAY1	0.37075	[0.37075]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	481.json	RAWrabicaShamAY1	0.37064	[0.37064]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0004734	RAWrabica010000	0.36996	[0.36996]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9014.json	RAW_ABLibrary	0.36972	[0.36972]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela008668.txt	raw_ShamelaY19	0.36948	[0.36948]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	11084.json	RAWrabicaShamAY2	0.36892	[0.36892]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela026523.txt	raw_ShamelaY19	0.36885	[0.36885]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2385.html	RAWrabicaRafed	0.36874	[0.36874]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	500.json	RAWrabicaShamAY1	0.36868	[0.36868]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela007454.txt	raw_ShamelaY19	0.36857	[0.36857]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0004247	RAWrabica010000	0.36782	[0.36782]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela011078.txt	raw_ShamelaY19	0.36725	[0.36725]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0002113	RAWrabica005000	0.36677	[0.36677]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0036349	RAWrabica025000	0.36666	[0.36666]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0007454	RAWrabica010000	0.36645	[0.36645]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0004479	RAWrabica010000	0.36634	[0.36634]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0011084	RAWrabica015000	0.36598	[0.36598]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9092.json	RAW_ABLibrary	0.36571	[0.36571]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela002113.txt	raw_ShamelaY19	0.36559	[0.36559]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1368HasanAmin.MustadrakatAcyanShica.Shia003634Vols-ara1	RELEASE	0.36558	[0.36558, 0.35873]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0008668	RAWrabica015000	0.3643	[0.3643]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004551.automARkdown	RAW_Masaha	0.36394	[0.36394]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0033812	RAWrabica020000	0.36339	[0.36339]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2286.html	RAWrabicaRafed	0.36338	[0.36338]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	35394.json	RAWrabicaShamAY3	0.36286	[0.36286]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	8963.json	RAW_ABLibrary	0.36283	[0.36283]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9109.json	RAW_ABLibrary	0.36278	[0.36278]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0042800	RAWrabica030000	0.36216	[0.36216]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7299.json	RAWrabicaShamAY1	0.36215	[0.36215]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	340.json	RAWrabicaShamAY1	0.36155	[0.36155]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela036540.txt	raw_ShamelaY19	0.36139	[0.36139]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	36931.json	RAWrabicaShamAY3	0.36129	[0.36129]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9070.json	RAW_ABLibrary	0.36112	[0.36112]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	36540.bok.json	RAWrabicaSham19Y	0.36099	[0.36099]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	893.json	RAWrabicaShamAY1	0.36069	[0.36069]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2485.html	RAWrabicaRafed	0.3599	[0.3599]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004572.automARkdown	RAW_Masaha	0.35937	[0.35937]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0005365	RAWrabica010000	0.35907	[0.35907]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004658.automARkdown	RAW_Masaha	0.35901	[0.35901]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0004504	RAWrabica010000	0.35898	[0.35898]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	185.html	RAWrabicaRafed	0.35885	[0.35885]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1077Jurmuzi.TuhfatAsmac.Zaydiyya0000148-ara1	RELEASE	0.35879	[0.35879, 0.35305]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004382.automARkdown	RAW_Masaha	0.3587	[0.3587]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela073350.txt	raw_ShamelaY19	0.3585	[0.3585]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	387.json	RAWrabicaShamAY1	0.35837	[0.35837]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9248.json	RAW_ABLibrary	0.35786	[0.35786]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0007299	RAWrabica010000	0.35756	[0.35756]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela037027.txt	raw_ShamelaY19	0.35735	[0.35735]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9129.json	RAW_ABLibrary	0.3571	[0.3571]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9223.json	RAW_ABLibrary	0.35688	[0.35688]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	37027.bok.json	RAWrabicaSham19Y	0.35664	[0.35664]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0004560	RAWrabica010000	0.35612	[0.35612]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1055AhmadSharafi.DawlatBaniRasul.Zaydiyya0000298-ara1	RELEASE	0.35608	[0.35608, 0.35055]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shia003634Vols	RAWrabica045000	0.35602	[0.35602]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7634.json	RAW_ABLibrary	0.35602	[0.35602]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035487	RAWrabica025000	0.35596	[0.35596]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004113.automARkdown	RAW_Masaha	0.35518	[0.35518]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035480	RAWrabica025000	0.35511	[0.35511]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0004353	RAWrabica010000	0.3551	[0.3551]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela011996.txt	raw_ShamelaY19	0.35508	[0.35508]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	10006.json	RAWrabicaShamAY1	0.35501	[0.35501]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0033737	RAWrabica020000	0.35481	[0.35481]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7577.json	RAW_ABLibrary	0.35473	[0.35473]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2623.html	RAWrabicaRafed	0.3547	[0.3547]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9058.json	RAW_ABLibrary	0.35468	[0.35468]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela0011084	RAWrabica040000	0.35448	[0.35448]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0014036	RAWrabica015000	0.35445	[0.35445]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela010006.txt	raw_ShamelaY19	0.35441	[0.35441]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	0600KatibMarrakushi.Istibsar.Shamela0011684-ara1	RELEASE	0.35406	[0.35406, 0.34775]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	0900AbuCabdAllahHimyari.RawdMictar.Shamela0001043-ara1	RELEASE	0.35376	[0.35376, 0.34728]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	002887Vols.automARkdown	RAW_Masaha	0.35374	[0.35374]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035495	RAWrabica025000	0.35353	[0.35353]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2285.html	RAWrabicaRafed	0.35349	[0.35349]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	5290.automARkdown	RAW_Ghbook	0.35348	[0.35348]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2444.html	RAWrabicaRafed	0.35345	[0.35345]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3261.html	RAWrabicaRafed	0.35337	[0.35337]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	002224.automARkdown	RAW_Masaha	0.35326	[0.35326]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2156.html	RAWrabicaRafed	0.35313	[0.35313]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1826.html	RAWrabicaRafed	0.3531	[0.3531]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035463	RAWrabica025000	0.35304	[0.35304]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3289.html	RAWrabicaRafed	0.35295	[0.35295]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2321.html	RAWrabicaRafed	0.35284	[0.35284]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	0808IbnKhaldun.Tarikh.Shamela0012320-ara1	RELEASE	0.35246	[0.35246, 0.34572]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12144.json	RAW_ABLibrary	0.35245	[0.35245]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3257.html	RAWrabicaRafed	0.35241	[0.35241]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12164.json	RAW_ABLibrary	0.3524	[0.3524]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0033775	RAWrabica020000	0.35235	[0.35235]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12141.json	RAW_ABLibrary	0.3523	[0.3523]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004843.automARkdown	RAW_Masaha	0.35213	[0.35213]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	8977.json	RAW_ABLibrary	0.35213	[0.35213]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9103.json	RAW_ABLibrary	0.35199	[0.35199]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9106.json	RAW_ABLibrary	0.35193	[0.35193]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1572.json	RAWrabicaShamAY1	0.35182	[0.35182]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3268.html	RAWrabicaRafed	0.35182	[0.35182]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	160.html	RAWrabicaRafed	0.35178	[0.35178]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	001974Vols.automARkdown	RAW_Masaha	0.35175	[0.35175]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	13972.json	RAW_ABLibrary	0.35165	[0.35165]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	38887.json	RAWrabicaShamAY3	0.35156	[0.35156]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9088.json	RAW_ABLibrary	0.3515	[0.3515]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0002774_c	RAWrabica005000	0.35147	[0.35147]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	8430.json	RAW_ABLibrary	0.35147	[0.35147]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	003968.automARkdown	RAW_Masaha	0.35146	[0.35146]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela000433.txt	raw_ShamelaY19	0.35134	[0.35134]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035522	RAWrabica025000	0.35128	[0.35128]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12163.json	RAW_ABLibrary	0.35124	[0.35124]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3259.html	RAWrabicaRafed	0.35116	[0.35116]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12147.json	RAW_ABLibrary	0.35113	[0.35113]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	175.html	RAWrabicaRafed	0.35102	[0.35102]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9797.json	RAWrabicaShamAY1	0.35096	[0.35096]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3281.html	RAWrabicaRafed	0.35095	[0.35095]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7506.json	RAW_ABLibrary	0.35086	[0.35086]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12142.json	RAW_ABLibrary	0.35076	[0.35076]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2358.html	RAWrabicaRafed	0.35068	[0.35068]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7505.json	RAW_ABLibrary	0.35065	[0.35065]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	0749MuayyadYahya.Intisar.Zaydiyya0000162-ara1	RELEASE	0.35053	[0.35053, 0.3422]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	9026.json	RAW_ABLibrary	0.35037	[0.35037]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela011684.txt	raw_ShamelaY19	0.3503	[0.3503]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	10086.json	RAW_ABLibrary	0.35029	[0.35029]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	7547.json	RAW_ABLibrary	0.35011	[0.35011]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	004803.automARkdown	RAW_Masaha	0.35008	[0.35008]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	2398.html	RAWrabicaRafed	0.35007	[0.35007]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	11684.bok.json	RAWrabicaSham19Y	0.35005	[0.35005]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	1356MustafaSadiqRafici.TarikhAdabCarab.Shamela0010548-ara1	RELEASE	0.34999	[0.34999, 0.34381]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Shamela016521.txt	raw_ShamelaY19	0.34998	[0.34998]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	12156.json	RAW_ABLibrary	0.34997	[0.34997]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	789.html	RAWrabicaRafed	0.34996	[0.34996]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3288.html	RAWrabicaRafed	0.34992	[0.34992]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3260.html	RAWrabicaRafed	0.3499	[0.3499]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035508	RAWrabica025000	0.34985	[0.34985]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035502	RAWrabica025000	0.34985	[0.34985]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	3264.html	RAWrabicaRafed	0.34978	[0.34978]
1450Anonymous.Sacda.Zaydiyya0000246-ara1	Sham30K0035507	RAWrabica025000	0.34973	[0.34973]
