source	target	lib	tfidfMax	tfidfDistances
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0198SufyanIbnCuyayna.JuzHadith.Shia001883-ara1	RELEASE	0.99528	[0.99528]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela026337.txt	raw_ShamelaY19	0.97315	[0.97315]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	26337.json	RAWrabicaShamAY2	0.97273	[0.97273]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0198SufyanIbnCuyayna.JuzHadith.ShamAY0033618-ara1	RELEASE	0.86711	[0.86711]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0198SufyanIbnCuyayna.JuzFihiHadith.JK000578-ara1	RELEASE	0.86244	[0.86244]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	33618.json	RAWrabicaShamAY2	0.85175	[0.85175]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0446AbuYaclaKhalili.IrshadFiMacrifaCulama.JK000732-ara1	RELEASE	0.80664	[0.80664, 0.80589]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0446AbuYaclaKhalili.IrshadFiMacrifaCulama.Shamela0012993-ara1	RELEASE	0.80361	[0.80361]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	12993.json	RAWrabicaShamAY2	0.79757	[0.79757]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0354IbnHibbanBusti.Majruhin.Shia003101Vols-ara1	RELEASE	0.79707	[0.79707, 0.79684]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0262IbnCasimIsbahani.Juz.Shia001926-ara1	RELEASE	0.7961	[0.7961, 0.79553]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela117359.txt	raw_ShamelaY19	0.79383	[0.79383]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0322AbuJacfarCuqayli.DucafaKabir.ShamAY0034664-ara1	RELEASE	0.79325	[0.79325]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0275AbuDawudSijistani.Sunan.Shamela0117359-ara1	RELEASE	0.7928	[0.7928, 0.79265]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela151099.txt	raw_ShamelaY19	0.79057	[0.79057]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0354IbnHibbanBusti.Majruhin.Sham19Y0151099-ara1	RELEASE	0.78913	[0.78913]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela148486.txt	raw_ShamelaY19	0.78835	[0.78835]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0458Bayhaqi.SunanKubra.Sham19Y0148486-ara1	RELEASE	0.78799	[0.78799, 0.78781]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Sham30K0002786	RAWrabica005000	0.78694	[0.78694]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	39268.bok.json	RAWrabicaSham19Y	0.78665	[0.78665]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0405HakimNaysaburi.MacrifatCulumHadith.Shia002093-ara1	RELEASE	0.7862	[0.7862]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	12288.json	RAWrabicaShamAY2	0.78604	[0.78604]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	33699.json	RAWrabicaShamAY2	0.78591	[0.78591]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0463IbnCabdBarr.IsticabFiMacrifatAshab.Shamela0012288-ara1	RELEASE	0.78558	[0.78558]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	33029.json	RAWrabicaShamAY2	0.78495	[0.78495]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela122397.txt	raw_ShamelaY19	0.78464	[0.78464]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela039268.txt	raw_ShamelaY19	0.78406	[0.78406]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0458Bayhaqi.MadkhalIlaCilmSunan.Sham19Y0039268-ara1	RELEASE	0.78395	[0.78395, 0.78388]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela098126.txt	raw_ShamelaY19	0.7839	[0.7839]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	0470IbnMuhammadIbnMandahIsbahani.Mustakhraj.Sham19Y0122397-ara1	RELEASE	0.78387	[0.78387, 0.78342]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela148896.txt	raw_ShamelaY19	0.78343	[0.78343]
0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1	Shamela026726.txt	raw_ShamelaY19	0.78301	[0.78301]
