source	target	lib	tfidfMax	tfidfDistances
0001Quran.Mushaf.Shia000001-ara1	0001Quran.Mushaf.Tanzil001-ara1	RELEASE	0.99998	[0.99998]
0001Quran.Mushaf.Shia000001-ara1	0001Quran.Mushaf.QuranAnalysis001-ara1	RELEASE	0.99989	[0.99989]
0001Quran.Mushaf.Shia000001-ara1	Sham30K0033838	RAWrabica020000	0.90928	[0.90928]
0001Quran.Mushaf.Shia000001-ara1	36935.json	RAWrabicaShamAY3	0.90798	[0.90798]
0001Quran.Mushaf.Shia000001-ara1	3869.html	RAWrabicaRafed	0.88812	[0.88812]
0001Quran.Mushaf.Shia000001-ara1	37000.json	RAWrabicaShamAY3	0.88598	[0.88598]
0001Quran.Mushaf.Shia000001-ara1	836.json	RAWrabicaShamAY1	0.86673	[0.86673]
0001Quran.Mushaf.Shia000001-ara1	34830.json	RAWrabicaShamAY3	0.86668	[0.86668]
0001Quran.Mushaf.Shia000001-ara1	1450LajnatQuranWaSunna.MuntakhabFiTafsir.Tafsir09065-ara1	RELEASE	0.86522	[0.86522]
0001Quran.Mushaf.Shia000001-ara1	0836.bok.json	RAWrabicaSham19Y	0.86499	[0.86499]
0001Quran.Mushaf.Shia000001-ara1	3758.html	RAWrabicaRafed	0.85961	[0.85961]
0001Quran.Mushaf.Shia000001-ara1	788.json	RAW_ABLibrary	0.85737	[0.85737]
0001Quran.Mushaf.Shia000001-ara1	3988.html	RAWrabicaRafed	0.85711	[0.85711]
0001Quran.Mushaf.Shia000001-ara1	Shamela029743.txt	raw_ShamelaY19	0.85703	[0.85703]
0001Quran.Mushaf.Shia000001-ara1	3987.html	RAWrabicaRafed	0.85702	[0.85702]
0001Quran.Mushaf.Shia000001-ara1	1407.json	RAWrabicaShamAY1	0.85553	[0.85553]
0001Quran.Mushaf.Shia000001-ara1	Sham30K0002538	RAWrabica005000	0.85395	[0.85395]
0001Quran.Mushaf.Shia000001-ara1	20.json	RAWrabicaShamAY1	0.85193	[0.85193]
0001Quran.Mushaf.Shia000001-ara1	31591.json	RAWrabicaShamAY2	0.85066	[0.85066]
0001Quran.Mushaf.Shia000001-ara1	18102.bok.json	RAWrabicaSham19Y	0.85051	[0.85051]
0001Quran.Mushaf.Shia000001-ara1	32558.json	RAWrabicaShamAY2	0.85041	[0.85041]
0001Quran.Mushaf.Shia000001-ara1	002327.automARkdown	RAW_Masaha	0.84927	[0.84927]
0001Quran.Mushaf.Shia000001-ara1	Sham30K0002673	RAWrabica005000	0.8489	[0.8489]
0001Quran.Mushaf.Shia000001-ara1	821.html	RAWrabicaRafed	0.84855	[0.84855]
0001Quran.Mushaf.Shia000001-ara1	23589.bok.json	RAWrabicaSham19Y	0.84776	[0.84776]
0001Quran.Mushaf.Shia000001-ara1	23589.json	RAWrabicaShamAY2	0.84763	[0.84763]
0001Quran.Mushaf.Shia000001-ara1	7853.json	RAWrabicaShamAY1	0.84721	[0.84721]
0001Quran.Mushaf.Shia000001-ara1	0421AbuSacdAbi.NathrDurr.Shamela0007853-ara1	RELEASE	0.84594	[0.84594]
0001Quran.Mushaf.Shia000001-ara1	0421AbuSacdAbi.NathrDurr.JK009302-ara1	RELEASE	0.84594	[0.84594]
0001Quran.Mushaf.Shia000001-ara1	3870.html	RAWrabicaRafed	0.84563	[0.84563]
0001Quran.Mushaf.Shia000001-ara1	0505Ghazali.JawahirQuran.JK001110-ara1	RELEASE	0.84547	[0.84547]
0001Quran.Mushaf.Shia000001-ara1	Shamela023589.txt	raw_ShamelaY19	0.83863	[0.83863]
0001Quran.Mushaf.Shia000001-ara1	3990.html	RAWrabicaRafed	0.83836	[0.83836]
0001Quran.Mushaf.Shia000001-ara1	0505Ghazali.JawahirQuran.Shamela0009883-ara1	RELEASE	0.83555	[0.83555]
0001Quran.Mushaf.Shia000001-ara1	9883.json	RAWrabicaShamAY1	0.8337	[0.8337]
0001Quran.Mushaf.Shia000001-ara1	1787.json	RAWrabicaShamAY1	0.83158	[0.83158]
0001Quran.Mushaf.Shia000001-ara1	1677.html	RAWrabicaRafed	0.83099	[0.83099]
0001Quran.Mushaf.Shia000001-ara1	3171.html	RAWrabicaRafed	0.83023	[0.83023]
0001Quran.Mushaf.Shia000001-ara1	1681.html	RAWrabicaRafed	0.82903	[0.82903]
0001Quran.Mushaf.Shia000001-ara1	3168.html	RAWrabicaRafed	0.82879	[0.82879]
0001Quran.Mushaf.Shia000001-ara1	1597.html	RAWrabicaRafed	0.82868	[0.82868]
0001Quran.Mushaf.Shia000001-ara1	36729.json	RAWrabicaShamAY3	0.8285	[0.8285]
0001Quran.Mushaf.Shia000001-ara1	12876.json	RAWrabicaShamAY2	0.82822	[0.82822]
0001Quran.Mushaf.Shia000001-ara1	7289.json	RAWrabicaShamAY1	0.82732	[0.82732]
0001Quran.Mushaf.Shia000001-ara1	1432AscadHawmad.AysarTafasir.Tafsir09071-ara1	RELEASE	0.8265	[0.8265]
0001Quran.Mushaf.Shia000001-ara1	9254.json	RAWrabicaShamAY1	0.82599	[0.82599]
0001Quran.Mushaf.Shia000001-ara1	31629.json	RAWrabicaShamAY2	0.82489	[0.82489]
0001Quran.Mushaf.Shia000001-ara1	115129.bok.json	RAWrabicaSham19Y	0.82472	[0.82472]
0001Quran.Mushaf.Shia000001-ara1	1666.html	RAWrabicaRafed	0.8239	[0.8239]
0001Quran.Mushaf.Shia000001-ara1	2108.html	RAWrabicaRafed	0.82122	[0.82122]
0001Quran.Mushaf.Shia000001-ara1	35274.json	RAWrabicaShamAY3	0.81905	[0.81905]
0001Quran.Mushaf.Shia000001-ara1	1664.html	RAWrabicaRafed	0.81826	[0.81826]
0001Quran.Mushaf.Shia000001-ara1	3759.html	RAWrabicaRafed	0.81686	[0.81686]
0001Quran.Mushaf.Shia000001-ara1	2305.json	RAWrabicaShamAY1	0.81668	[0.81668]
0001Quran.Mushaf.Shia000001-ara1	34047.json	RAWrabicaShamAY2	0.81634	[0.81634]
0001Quran.Mushaf.Shia000001-ara1	Shamela115129.txt	raw_ShamelaY19	0.81584	[0.81584]
0001Quran.Mushaf.Shia000001-ara1	Shia002666	RAWrabica040000	0.81548	[0.81548]
0001Quran.Mushaf.Shia000001-ara1	30.json	RAWrabicaShamAY1	0.81487	[0.81487]
0001Quran.Mushaf.Shia000001-ara1	1691.html	RAWrabicaRafed	0.81465	[0.81465]
0001Quran.Mushaf.Shia000001-ara1	1684.html	RAWrabicaRafed	0.81412	[0.81412]
0001Quran.Mushaf.Shia000001-ara1	1680.html	RAWrabicaRafed	0.81381	[0.81381]
0001Quran.Mushaf.Shia000001-ara1	2305.bok.json	RAWrabicaSham19Y	0.81371	[0.81371]
0001Quran.Mushaf.Shia000001-ara1	Shamela036432.txt	raw_ShamelaY19	0.81336	[0.81336]
0001Quran.Mushaf.Shia000001-ara1	1705.html	RAWrabicaRafed	0.81292	[0.81292]
0001Quran.Mushaf.Shia000001-ara1	3026.html	RAWrabicaRafed	0.81271	[0.81271]
0001Quran.Mushaf.Shia000001-ara1	3783.html	RAWrabicaRafed	0.81239	[0.81239]
0001Quran.Mushaf.Shia000001-ara1	2765.html	RAWrabicaRafed	0.81234	[0.81234]
0001Quran.Mushaf.Shia000001-ara1	1657.json	RAWrabicaShamAY1	0.81142	[0.81142]
0001Quran.Mushaf.Shia000001-ara1	1683.html	RAWrabicaRafed	0.81103	[0.81103]
0001Quran.Mushaf.Shia000001-ara1	3348.html	RAWrabicaRafed	0.81061	[0.81061]
0001Quran.Mushaf.Shia000001-ara1	3710.html	RAWrabicaRafed	0.81051	[0.81051]
0001Quran.Mushaf.Shia000001-ara1	Sham30K0002646	RAWrabica005000	0.81026	[0.81026]
0001Quran.Mushaf.Shia000001-ara1	Shamela031076.txt	raw_ShamelaY19	0.80982	[0.80982]
0001Quran.Mushaf.Shia000001-ara1	1694.html	RAWrabicaRafed	0.80839	[0.80839]
0001Quran.Mushaf.Shia000001-ara1	3347.html	RAWrabicaRafed	0.80832	[0.80832]
0001Quran.Mushaf.Shia000001-ara1	Shamela021499.txt	raw_ShamelaY19	0.80811	[0.80811]
0001Quran.Mushaf.Shia000001-ara1	2547.json	RAWrabicaShamAY1	0.80773	[0.80773]
0001Quran.Mushaf.Shia000001-ara1	3757.html	RAWrabicaRafed	0.80772	[0.80772]
0001Quran.Mushaf.Shia000001-ara1	8555.json	RAWrabicaShamAY1	0.80744	[0.80744]
0001Quran.Mushaf.Shia000001-ara1	3349.html	RAWrabicaRafed	0.8073	[0.8073]
0001Quran.Mushaf.Shia000001-ara1	42.json	RAWrabicaShamAY1	0.80715	[0.80715]
0001Quran.Mushaf.Shia000001-ara1	1703.html	RAWrabicaRafed	0.80686	[0.80686]
0001Quran.Mushaf.Shia000001-ara1	1665.html	RAWrabicaRafed	0.80638	[0.80638]
0001Quran.Mushaf.Shia000001-ara1	Shia002732	RAWrabica040000	0.80615	[0.80615]
0001Quran.Mushaf.Shia000001-ara1	1900.html	RAWrabicaRafed	0.80595	[0.80595]
0001Quran.Mushaf.Shia000001-ara1	34913.json	RAWrabicaShamAY3	0.80567	[0.80567]
0001Quran.Mushaf.Shia000001-ara1	11353.json	RAWrabicaShamAY2	0.80564	[0.80564]
0001Quran.Mushaf.Shia000001-ara1	37423.json	RAWrabicaShamAY3	0.80546	[0.80546]
0001Quran.Mushaf.Shia000001-ara1	1678.html	RAWrabicaRafed	0.80469	[0.80469]
0001Quran.Mushaf.Shia000001-ara1	Sham30K0002547	RAWrabica005000	0.80453	[0.80453]
0001Quran.Mushaf.Shia000001-ara1	0468IbnAhmadWahidiNaysaburi.WajizFiTafsir.Shamela0002547-ara1	RELEASE	0.8043	[0.8043]
0001Quran.Mushaf.Shia000001-ara1	2110.html	RAWrabicaRafed	0.80423	[0.80423]
0001Quran.Mushaf.Shia000001-ara1	5487.json	RAWrabicaShamAY1	0.80396	[0.80396]
0001Quran.Mushaf.Shia000001-ara1	29.json	RAWrabicaShamAY1	0.8036	[0.8036]
0001Quran.Mushaf.Shia000001-ara1	3774.html	RAWrabicaRafed	0.80339	[0.80339]
0001Quran.Mushaf.Shia000001-ara1	34826.json	RAWrabicaShamAY3	0.80321	[0.80321]
0001Quran.Mushaf.Shia000001-ara1	Sham30K0043992	RAWrabica030000	0.80302	[0.80302]
0001Quran.Mushaf.Shia000001-ara1	1404IbrahimQattan.TaysirTafsir.Tafsir09068-ara1	RELEASE	0.8028	[0.8028]
0001Quran.Mushaf.Shia000001-ara1	7609.json	RAWrabicaShamAY1	0.8028	[0.8028]
0001Quran.Mushaf.Shia000001-ara1	1696.html	RAWrabicaRafed	0.80279	[0.80279]
0001Quran.Mushaf.Shia000001-ara1	1615.json	RAWrabicaShamAY1	0.80242	[0.80242]
