source	target	lib	tfidfMax	tfidfDistances
0198AbuNuwasShacir.Diwan.JK007604-ara1	37852.json	RAWrabicaShamAY3	0.99995	[0.99995]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0198AbuNuwasShacir.Diwan.ShamAY0037852-ara1	RELEASE	0.99827	[0.99827]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0296IbnMuctazz.Diwan.JK007592-ara1	RELEASE	0.87705	[0.87705, 0.87113]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0296IbnMuctazz.Diwan.ShamAY0037841-ara1	RELEASE	0.87101	[0.87101]
0198AbuNuwasShacir.Diwan.JK007604-ara1	37841.json	RAWrabicaShamAY3	0.86846	[0.86846]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0360KushajimShacir.Diwan.JK007626-ara1	RELEASE	0.86346	[0.86346, 0.85391]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0360KushajimShacir.Diwan.ShamAY0037962-ara1	RELEASE	0.85376	[0.85376]
0198AbuNuwasShacir.Diwan.JK007604-ara1	37962.json	RAWrabicaShamAY3	0.85149	[0.85149]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0328IbnCabdRabbihi.Diwan.JK007571-ara1	RELEASE	0.84329	[0.84329, 0.83442]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0584IbnMunqidhShayzari.Diwan.JK007587-ara1	RELEASE	0.83988	[0.83988, 0.83434]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0584IbnMunqidhShayzari.Diwan.ShamAY0037915-ara1	RELEASE	0.83475	[0.83475]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0328IbnCabdRabbihi.Diwan.ShamAY0037874-ara1	RELEASE	0.83454	[0.83454]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0385WaWaDimashqi.Diwan.JK007611-ara1	RELEASE	0.83418	[0.83418, 0.82757]
0198AbuNuwasShacir.Diwan.JK007604-ara1	37874.json	RAWrabicaShamAY3	0.83139	[0.83139]
0198AbuNuwasShacir.Diwan.JK007604-ara1	37915.json	RAWrabicaShamAY3	0.83136	[0.83136]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0449AbuCalaMacarri.Diwan.JK007580-ara1	RELEASE	0.83084	[0.83084]
0198AbuNuwasShacir.Diwan.JK007604-ara1	0385WaWaDimashqi.Diwan.ShamAY0037832-ara1	RELEASE	0.82697	[0.82697]
