source	target	lib	tfidfMax	tfidfDistances
0150AbuHanifa.Musnad.Shamela0029120-ara1	29120.json	RAWrabicaShamAY2	0.99991	[0.99991]
0150AbuHanifa.Musnad.Shamela0029120-ara1	Shamela029120.txt	raw_ShamelaY19	0.9997	[0.9997]
0150AbuHanifa.Musnad.Shamela0029120-ara1	6075.json	RAWrabicaShamAY1	0.9234	[0.9234]
0150AbuHanifa.Musnad.Shamela0029120-ara1	6075.bok.json	RAWrabicaSham19Y	0.92337	[0.92337]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0168IbnTahman.Mashyakha.Shamela0024831-ara1	RELEASE	0.91485	[0.91485, 0.9136]
0150AbuHanifa.Musnad.Shamela0029120-ara1	24831.json	RAWrabicaShamAY2	0.91482	[0.91482]
0150AbuHanifa.Musnad.Shamela0029120-ara1	Shamela024831.txt	raw_ShamelaY19	0.91283	[0.91283]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0168IbnTahman.Mashyakha.JK000625-ara1	RELEASE	0.91273	[0.91273]
0150AbuHanifa.Musnad.Shamela0029120-ara1	Shamela124910.txt	raw_ShamelaY19	0.91216	[0.91216]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0656IbnCabdQawiMundhiri.MukhtasarSahihMuslim.Sham19Y0017616-ara1	RELEASE	0.90691	[0.90691]
0150AbuHanifa.Musnad.Shamela0029120-ara1	33971.json	RAWrabicaShamAY2	0.90412	[0.90412]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0264IbnYahyaMuzani.SunanMathura.Shamela0013033-ara1	RELEASE	0.90161	[0.90161, 0.89924]
0150AbuHanifa.Musnad.Shamela0029120-ara1	13033.json	RAWrabicaShamAY2	0.90104	[0.90104]
0150AbuHanifa.Musnad.Shamela0029120-ara1	17616.bok.json	RAWrabicaSham19Y	0.90048	[0.90048]
0150AbuHanifa.Musnad.Shamela0029120-ara1	32321.json	RAWrabicaShamAY2	0.89987	[0.89987]
0150AbuHanifa.Musnad.Shamela0029120-ara1	Shamela020872.txt	raw_ShamelaY19	0.8964	[0.8964]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0179MalikIbnAnas.Muwatta.ShamAY0033921-ara1	RELEASE	0.89383	[0.89383]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0463IbnCabdBarr.TaqassiHadithFiMuwatta.Sham19Y0014462-ara1	RELEASE	0.89291	[0.89291, 0.89169]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0279Tirmidhi.MukhtasarShamailMuhammadiyya.Shamela0000700-ara1	RELEASE	0.89166	[0.89166, 0.89107]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0317AbuQasimBaghawi.HadithMuscab.JK007048-ara1	RELEASE	0.89096	[0.89096]
0150AbuHanifa.Musnad.Shamela0029120-ara1	Shamela036341.txt	raw_ShamelaY19	0.89094	[0.89094]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0488IbnFutuhHumaydi.JamcBaynaSahihayn.Shamela0005567-ara1	RELEASE	0.89071	[0.89071]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0488IbnFutuhHumaydi.JamcBaynaSahihayn.JK007065-ara1	RELEASE	0.8907	[0.8907, 0.88996]
0150AbuHanifa.Musnad.Shamela0029120-ara1	5567.json	RAWrabicaShamAY1	0.89056	[0.89056]
0150AbuHanifa.Musnad.Shamela0029120-ara1	0317AbuQasimBaghawi.HadithMuscab.Shamela0005733-ara1	RELEASE	0.89044	[0.89044, 0.88832]
0150AbuHanifa.Musnad.Shamela0029120-ara1	5733.json	RAWrabicaShamAY1	0.88949	[0.88949]
