source	target	lib	tfidfMax	tfidfDistances
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	33592.json	RAWrabicaShamAY2	0.99963	[0.99963]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0197IbnWahbQurashi.MuwattaIbnWahb.Shamela0012534-ara1	RELEASE	0.91036	[0.91036]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	12534.json	RAWrabicaShamAY2	0.90802	[0.90802]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0197IbnWahbQurashi.MuwattaIbnWahb.Shamela0026865-ara1	RELEASE	0.90161	[0.90161, 0.89911]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0463IbnCabdBarr.TaqassiHadithFiMuwatta.Sham19Y0014462-ara1	RELEASE	0.89902	[0.89902, 0.8958]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	26865.json	RAWrabicaShamAY2	0.89722	[0.89722]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela026865.txt	raw_ShamelaY19	0.89639	[0.89639]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0264IbnYahyaMuzani.SunanMathura.Shamela0013033-ara1	RELEASE	0.89299	[0.89299, 0.88882]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	13033.json	RAWrabicaShamAY2	0.89091	[0.89091]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0317AbuQasimBaghawi.HadithMuscab.Shamela0005733-ara1	RELEASE	0.89076	[0.89076, 0.88678]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0317AbuQasimBaghawi.HadithMuscab.JK007048-ara1	RELEASE	0.89039	[0.89039]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	5733.json	RAWrabicaShamAY1	0.88674	[0.88674]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0204Shafici.Musnad.Shamela0009344-ara1	RELEASE	0.87413	[0.87413]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0249CabdIbnHamid.MuntakhabMinMusnad.Shamela0010631-ara2	RELEASE	0.87339	[0.87339]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0168IbnTahman.Mashyakha.Shamela0024831-ara1	RELEASE	0.87332	[0.87332, 0.87005]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0581IbnKharratIshbili.AhkamWusta.Sham19Y0017903-ara1	RELEASE	0.87136	[0.87136, 0.86794]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0204Shafici.Musnad.Shia001706-ara1	RELEASE	0.87134	[0.87134]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0249CabdIbnHamid.MuntakhabMinMusnad.Shamela0013170-ara1	RELEASE	0.87122	[0.87122]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	13170.json	RAWrabicaShamAY2	0.8702	[0.8702]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0168IbnTahman.Mashyakha.JK000625-ara1	RELEASE	0.86963	[0.86963]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela024831.txt	raw_ShamelaY19	0.8692	[0.8692]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	2075.json	RAWrabicaShamAY1	0.86912	[0.86912]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	24831.json	RAWrabicaShamAY2	0.86602	[0.86602]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0249CabdIbnHamid.MuntakhabMinMusnad.Shia001920-ara1	RELEASE	0.86592	[0.86592]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	33921.json	RAWrabicaShamAY2	0.86516	[0.86516]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0249CabdIbnHamid.MuntakhabMinMusnad.JK000486-ara1	RELEASE	0.86268	[0.86268]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0179MalikIbnAnas.Muwatta.ShamAY0033921-ara1	RELEASE	0.85998	[0.85998]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0249CabdIbnHamid.MuntakhabMinMusnad.ShamAY0033973-ara1	RELEASE	0.85669	[0.85669, 0.85301]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0748Dhahabi.Muhadhdhab.Sham19Y0146127-ara1	RELEASE	0.85531	[0.85531]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela146127.txt	raw_ShamelaY19	0.85529	[0.85529]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0204Shafici.Musnad.JK000494-ara1	RELEASE	0.85494	[0.85494]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	33971.json	RAWrabicaShamAY2	0.85438	[0.85438]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0146MajacaIbnZubayr.MinHadith.Shamela0026745-ara1	RELEASE	0.85414	[0.85414, 0.84941]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	35100.bok.json	RAWrabicaSham19Y	0.85161	[0.85161]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	1359.json	RAWrabicaShamAY1	0.85087	[0.85087]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	223.json	RAWrabicaShamAY1	0.85015	[0.85015]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	3489.html	RAWrabicaRafed	0.84999	[0.84999]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0748Dhahabi.TarikhIslam.Shamela0035100-ara1	RELEASE	0.84913	[0.84913]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela035100.txt	raw_ShamelaY19	0.84899	[0.84899]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0204Shafici.Musnad.Shamela0021495-ara1	RELEASE	0.84816	[0.84816, 0.84367]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela026745.txt	raw_ShamelaY19	0.8477	[0.8477]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0258IbnYahyaNaysaburi.Juz.Shamela0030368-ara1	RELEASE	0.84755	[0.84755]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0262CumarIbnShabba.TarikhMadina.Shia003461Vols-ara1	RELEASE	0.84744	[0.84744, 0.8422]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela022771.txt	raw_ShamelaY19	0.84679	[0.84679]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0310Tabari.MuntakhabMinDhayl.Shia003473-ara1	RELEASE	0.84656	[0.84656]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0258IbnYahyaNaysaburi.Juz.Shamela0021684-ara1	RELEASE	0.84636	[0.84636, 0.8409]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0303Nasai.FadailSahaba.Shia001748-ara1	RELEASE	0.84617	[0.84617]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0310Tabari.MuntakhabMinDhayl.Shamela0001133-ara1	RELEASE	0.84566	[0.84566]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	30368.json	RAWrabicaShamAY2	0.84538	[0.84538]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	21495.json	RAWrabicaShamAY2	0.84513	[0.84513]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	6601.bok.json	RAWrabicaSham19Y	0.8447	[0.8447]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	6227.json	RAWrabicaShamAY1	0.84464	[0.84464]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	21684.json	RAWrabicaShamAY2	0.84419	[0.84419]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0303Nasai.FadailSahaba.Shamela0006601-ara1	RELEASE	0.8436	[0.8436]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0181IbnMubarak.Jihad.ShamAY0033661-ara1	RELEASE	0.84358	[0.84358]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	Shamela021495.txt	raw_ShamelaY19	0.84352	[0.84352]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0303Nasai.FadailSahaba.JK000747-ara1	RELEASE	0.84348	[0.84348, 0.83962]
0197IbnWahbQurashi.Musnad.ShamAY0033592-ara1	0699ShihabDinIshbiliLakhmi.MukhtasarKhilafiyyat.Shamela0006227-ara1	RELEASE	0.84337	[0.84337]
